cont_id,part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi
480,30,8, ,,F,0,0,0,0,1,0,2,2,3
481,30,8, ,,M,0,0,0,0,1,0,2,1,3
482,30,1, ,,F,1,0,0,0,0,0,5,1,2
483,30,8, ,,M,0,0,1,0,0,0,1,1,3
484,30,,25,30,F,0,0,1,0,0,0,1,1,3
485,30,65, ,,F,1,0,0,0,0,0,1,1,5
486,30,82, ,,F,1,0,0,0,0,0,1,1,2
487,30,38, ,,F,1,0,0,0,0,0,2,1,4
488,30,8, ,,F,0,0,0,0,1,0,2,1,3
489,30,8, ,,F,0,0,1,0,0,0,1,1,4
490,30,,50,60,F,0,0,1,0,0,0,1,2,4
491,31,85, ,,F,1,0,0,0,0,0,2,1,2
492,31,12, ,,F,0,0,1,0,0,0,1,1,5
493,31,36, ,,M,0,0,1,0,0,0,1,1,5
494,31,9, ,,F,0,0,1,0,0,0,1,1,5
495,31,28, ,,F,0,0,1,0,0,0,1,1,4
496,31,9, ,,M,0,0,1,0,0,0,1,1,5
497,31,85, ,,M,0,0,0,0,0,1,2,2,3
498,31,35, ,,F,0,0,1,0,0,0,2,1,3
499,31,9, ,,F,0,0,1,0,0,0,1,1,5
500,31,40, ,,M,0,0,1,0,0,0,1,1,5
501,31,9, ,,F,0,0,1,0,0,0,1,2,5
502,31,12, ,,M,0,0,1,0,0,0,1,1,5
503,31,22, ,,F,1,0,0,0,0,0,3,1,3
504,31,25, ,,M,0,0,1,0,0,0,2,2,3
505,31,9, ,,F,0,0,1,0,0,0,1,1,5
506,31,9, ,,M,0,0,1,0,0,0,1,1,5
507,31,41, ,,M,1,0,0,0,0,0,1,1,3
508,31,9, ,,M,0,0,1,0,0,0,1,2,5
509,31,73, ,,F,0,0,0,0,0,1,2,1,3
510,31,58, ,,M,0,0,1,0,0,0,2,1,3
511,31,9, ,,F,0,0,1,0,0,0,1,1,5
512,31,9, ,,M,0,0,1,0,0,0,1,2,5
513,31,9, ,,F,0,0,1,0,0,0,1,1,5
514,31,9, ,,F,0,0,1,0,0,0,1,1,5
515,31,12, ,,M,1,0,0,0,0,0,1,1,3
516,31,12, ,,F,0,0,1,0,0,0,1,1,5
517,31,26, ,,M,1,0,0,0,0,0,3,1,3
518,31,9, ,,F,0,0,1,0,0,0,1,1,5
519,31,75, ,,M,0,0,0,0,0,1,2,1,3
520,31,9, ,,F,0,0,1,0,0,0,1,1,5
521,31,41, ,,F,1,0,0,0,0,0,1,1,3
522,31,9, ,,F,0,0,1,0,0,0,1,1,5
523,31,74, ,,F,0,0,0,0,0,1,2,1,3
524,31,9, ,,M,0,0,1,0,0,0,1,1,5
525,31,9, ,,M,0,0,1,0,0,0,1,2,5
526,32,,4,6,M,0,0,1,0,1,0,1,1,5
527,32,,25,45,F,0,0,1,0,0,0,1,1,5
528,33,,45,50,F,0,0,1,0,0,0,1,2,4
529,33,,6,8,M,0,0,0,0,0,1,1,1,3
530,33,,35,40,,0,0,0,0,1,0,1,2,3
531,33,,6,9,M,0,0,1,0,0,0,1,2,4
532,33,6, ,,M,0,0,1,0,0,0,1,2,4
533,34,3, ,,F,0,0,1,0,0,0,1,1,5
534,34,3, ,,M,0,0,1,0,0,0,1,1,5
535,34,3, ,,M,0,0,1,0,0,0,1,1,5
536,34,3, ,,M,0,0,1,0,0,0,1,1,5
537,34,3, ,,M,0,0,1,0,0,0,1,1,5
538,34,3, ,,F,0,0,1,0,0,0,1,1,5
539,34,40, ,,F,1,0,0,0,0,0,1,1,5
540,34,3, ,,F,0,0,1,0,0,0,1,1,5
541,34,3, ,,F,0,0,1,0,0,0,1,1,5
542,34,3, ,,F,0,0,1,0,0,0,1,1,5
543,34,3, ,,F,0,0,1,0,0,0,1,1,5
544,34,3, ,,M,0,0,1,0,0,0,1,1,5
545,34,3, ,,M,0,0,1,0,0,0,1,1,5
546,34,3, ,,M,0,0,1,0,0,0,1,1,5
547,34,14, ,,M,1,0,0,0,0,0,1,1,4
548,34,58, ,,F,0,0,1,0,0,0,1,1,5
549,34,40, ,,F,0,0,1,0,0,0,1,1,5
550,34,3, ,,F,0,0,1,0,0,0,1,1,5
551,34,3, ,,M,0,0,1,0,0,0,1,1,5
552,35,33, ,,M,1,0,0,0,0,0,1,1,4
553,35,61, ,,F,1,0,0,0,1,0,1,1,3
554,35,29, ,,F,1,0,0,0,0,0,1,1,5
555,35,55, ,,F,1,0,0,0,0,0,1,1,5
556,35,,1,2,M,0,0,1,0,0,0,1,1,4
557,35,68, ,,M,1,0,0,0,1,0,1,1,2
558,35,22, ,,F,1,0,0,0,0,0,3,1,3
559,35,,1,2,F,0,0,1,0,0,0,1,1,4
560,35,,1,2,M,0,0,1,0,0,0,1,1,4
561,35,,34,40,F,0,0,1,0,0,0,1,1,4
562,35,,30,40,F,0,0,1,0,0,0,1,1,4
563,35,29, ,,M,1,0,0,0,0,0,3,1,3
564,36,9, ,,M,0,0,1,1,1,0,1,1,5
565,36,,22,25,M,0,0,0,0,1,0,4,1,4
566,36,8, ,,M,0,0,1,0,1,0,1,2,4
567,36,69, ,,M,0,0,0,0,0,1,1,2,1
568,36,,45,50,F,0,0,1,0,0,0,1,2,4
569,36,9, ,,M,0,0,1,0,1,0,1,1,5
570,36,,40,45,F,0,0,1,0,0,0,1,2,4
571,36,44, ,,M,1,0,0,1,1,0,2,1,3
572,36,,10,11,M,0,0,1,0,0,0,1,2,2
573,36,9, ,,M,0,0,1,0,1,0,1,1,4
574,36,,8,9,M,0,0,0,1,1,0,3,2,3
575,36,9, ,,F,0,0,0,0,1,0,1,2,4
576,36,67, ,,F,1,0,0,0,0,1,1,2,2
577,36,37, ,,F,1,0,0,0,1,0,1,1,3
578,36,7, ,,F,1,0,0,1,1,0,1,1,4
579,36,9, ,,M,0,0,1,1,1,0,1,2,5
580,36,,10,11,M,0,0,1,0,0,0,1,2,2
581,36,2, ,,F,0,0,0,0,1,0,3,2,1
582,37,,35,40,F,0,0,1,0,0,0,1,1,4
583,37,27, ,,F,1,0,0,0,0,0,1,2,1
584,37,,10,15,F,0,0,1,0,0,0,1,2,5
585,37,,10,15,F,0,0,1,0,0,0,1,2,5
586,37,,10,15,F,0,0,1,0,0,0,1,1,5
587,37,,10,15,M,0,0,1,0,0,0,1,2,5
588,37,,85,90,F,1,0,0,0,0,0,1,1,2
589,37,,10,15,M,0,0,1,0,0,0,1,1,5
590,37,,10,15,F,0,0,1,0,0,0,1,2,5
591,37,48, ,,F,1,0,0,1,0,0,1,1,5
592,37,,10,15,F,0,0,1,0,0,0,1,2,5
593,37,,10,15,F,0,0,1,0,0,0,1,1,5
594,37,55, ,,M,1,0,0,1,0,0,1,1,5
595,37,,10,15,F,0,0,1,0,0,0,1,2,5
596,37,,10,15,F,0,0,1,0,0,0,1,1,5
597,37,,10,15,F,0,0,1,0,0,0,1,2,5
598,37,,10,15,M,0,0,1,0,0,0,1,1,5
599,37,,55,60,M,0,0,1,0,0,0,1,2,1
600,37,,10,15,F,0,0,1,0,0,0,1,2,5
601,37,,10,15,F,0,0,1,0,0,0,1,1,5
602,37,,60,65,M,0,0,0,0,0,1,1,1,5
603,37,,10,15,F,0,0,1,0,0,0,1,2,5
604,37,,55,60,F,0,0,1,0,0,1,1,1,5
605,37,,55,60,M,0,0,1,0,0,0,2,1,4
606,37,,10,15,M,0,0,1,0,0,0,1,1,5
607,37,,55,60,F,0,0,1,0,0,0,1,2,1
608,38,9, ,,F,0,0,0,0,1,1,1,1,5
609,38,9, ,,F,0,0,0,0,0,1,2,1,4
610,38,9, ,,F,0,0,0,0,0,1,2,1,4
611,38,,50,55,F,0,0,0,0,1,0,1,1,3
612,38,40, ,,F,1,0,0,0,0,0,1,1,5
613,38,9, ,,F,0,0,0,0,0,1,1,1,4
614,38,40, ,,F,0,0,0,0,0,1,2,1,3
615,38,,45,50,F,0,0,0,0,0,1,2,2,3
616,38,43, ,,M,1,0,0,0,0,0,1,1,5
617,38,9, ,,M,0,0,0,0,0,1,1,1,4
618,38,9, ,,M,0,0,0,0,0,1,1,1,4
619,38,9, ,,F,0,0,0,0,0,1,1,1,4
620,38,9, ,,F,0,0,0,0,0,1,1,1,4
621,38,9, ,,F,0,0,0,0,0,1,1,1,4
622,38,,15,17,M,0,0,0,0,1,0,4,2,2
623,38,9, ,,F,0,0,0,0,0,1,2,1,4
624,38,,60,68,F,0,0,0,0,1,0,4,1,2
625,39,13, ,,M,0,0,1,0,0,0,1,2,5
626,39,,45,50,F,0,0,1,0,0,0,1,2,2
627,39,13, ,,M,0,0,1,0,1,0,1,2,5
628,39,98, ,,M,1,0,0,0,0,0,1,1,3
629,39,14, ,,F,0,0,0,0,0,1,1,2,4
630,39,53, ,,F,0,0,0,0,0,1,1,2,4
631,39,14, ,,M,0,0,1,0,0,0,1,2,5
632,39,13, ,,M,0,0,1,0,1,0,1,2,5
633,39,13, ,,M,0,0,1,0,0,0,1,2,5
634,39,13, ,,M,0,0,1,0,1,0,1,1,5
635,39,13, ,,M,0,0,1,0,0,0,1,2,5
636,39,13, ,,M,0,0,1,0,1,0,1,1,5
637,39,13, ,,F,0,0,1,0,0,0,1,2,5
638,39,13, ,,M,0,0,1,0,1,0,1,2,5
639,39,13, ,,F,0,0,1,0,0,0,1,2,5
640,39,13, ,,F,0,0,1,0,0,0,1,2,5
641,39,13, ,,F,0,0,1,0,0,0,1,2,5
642,39,13, ,,M,0,0,1,0,1,0,1,1,5
643,39,78, ,,F,1,0,0,0,0,0,1,1,4
644,39,13, ,,M,0,0,0,0,0,1,1,2,4
645,39,,45,50,F,0,0,1,0,0,0,1,2,4
646,39,13, ,,F,0,0,1,0,0,0,1,2,5
647,39,13, ,,M,0,0,0,0,0,1,1,2,4
648,39,48, ,,M,1,0,0,0,1,0,1,1,5
649,39,,35,40,F,0,0,1,0,0,0,2,2,4
650,39,,55,60,F,0,0,1,0,0,0,1,2,4
651,39,,45,50,F,0,0,0,0,0,1,4,2,3
652,39,13, ,,F,0,0,1,0,0,0,1,2,5
653,39,14, ,,M,0,0,1,0,0,0,1,1,5
654,39,,48,50,M,0,0,1,0,0,0,1,2,3
655,39,13, ,,F,0,0,1,0,1,0,1,1,5
656,39,14, ,,F,0,0,1,0,0,0,1,2,5
657,39,14, ,,F,0,0,1,0,0,0,1,2,5
658,39,44, ,,F,1,0,0,0,1,0,1,1,5
659,39,14, ,,M,0,0,1,0,1,0,1,2,5
660,39,,45,50,M,0,0,0,0,0,1,4,2,3
661,40,,5,6,F,0,0,1,0,0,0,1,2,2
662,40,,22,23,F,1,0,0,0,0,0,1,1,4
663,40,39, ,,F,1,0,0,0,0,0,1,1,3
664,40,42, ,,M,1,0,0,0,0,0,1,1,3
665,40,,8,9,F,0,0,1,0,0,0,1,2,2
666,40,,45,50,M,0,0,1,0,0,0,2,2,1
667,40,,35,36,F,0,0,1,0,0,0,2,,3
668,40,41, ,,F,0,0,1,0,0,0,2,2,1
669,40,58, ,,F,0,0,1,0,0,0,1,2,4
670,40,12, ,,M,1,0,0,0,0,0,2,1,4
671,40,,8,9,F,0,0,1,0,0,0,1,2,2
672,40,82, ,,F,0,0,0,0,0,1,1,2,2
673,40,83, ,,M,0,0,0,0,0,1,1,2,2
674,40,,8,9,M,0,0,1,0,0,0,1,2,2
675,40,12, ,,M,1,0,0,0,0,0,1,2,3
676,40,,29,30,F,0,0,1,0,0,0,1,1,3
677,40,,8,9,M,0,0,1,0,0,0,1,2,5
678,40,,29,30,F,0,0,1,0,0,0,2,2,1
679,40,,40,41,M,0,0,1,0,0,0,1,2,1
680,40,,41,42,M,0,0,1,0,0,0,1,2,1
681,40,,13,14,F,1,0,0,0,0,0,2,1,4
682,40,,8,9,F,0,0,1,0,0,0,1,2,2
683,41,,40,45,M,0,0,1,0,0,0,1,1,5
684,41,,60,65,F,0,0,0,0,0,1,4,2,4
685,41,,50,55,F,0,0,1,0,0,0,1,1,5
686,41,49, ,,F,1,0,1,1,0,0,1,1,5
687,41,,9,12,M,0,0,0,0,1,0,5,2,4
688,41,11, ,,M,0,0,1,0,0,0,1,1,5
689,41,10, ,,M,0,0,0,0,1,0,1,1,4
690,41,10, ,,F,0,0,0,0,1,0,1,1,4
691,41,11, ,,M,0,0,1,0,0,0,1,1,5
692,41,11, ,,M,0,0,1,0,0,0,1,1,5
693,41,11, ,,M,0,0,1,0,0,0,1,1,5
694,41,11, ,,F,0,0,1,0,0,0,1,1,5
695,41,9, ,,M,0,0,0,0,1,0,1,1,4
696,41,10, ,,M,0,0,1,0,0,0,1,1,5
697,41,11, ,,F,0,0,1,0,0,0,1,1,5
698,41,54, ,,M,1,0,1,1,0,0,1,1,5
699,41,11, ,,F,0,0,1,0,0,0,1,1,5
700,41,11, ,,M,0,0,1,0,0,0,1,1,5
701,41,3, ,,M,0,0,0,0,1,0,5,2,4
702,41,11, ,,M,0,0,1,0,0,0,1,1,5
703,41,11, ,,F,0,0,1,0,0,0,1,1,5
704,41,20, ,,M,1,0,1,1,0,0,1,1,5
705,41,,30,35,M,0,0,0,0,0,1,4,1,3
706,41,10, ,,M,0,0,0,0,1,0,1,1,4
707,41,11, ,,M,0,0,1,0,0,0,1,1,5
708,41,11, ,,F,0,0,1,0,0,0,1,1,5
709,41,10, ,,M,0,0,0,0,1,0,1,1,4
710,41,11, ,,F,0,0,1,0,0,0,1,1,5
711,41,,9,12,M,0,0,0,0,1,0,5,2,4
712,41,11, ,,F,0,0,1,0,0,0,1,1,5
713,41,11, ,,M,0,0,1,0,0,0,1,1,5
714,41,11, ,,F,0,0,1,0,0,0,1,1,5
715,41,10, ,,M,0,0,0,0,1,0,1,1,4
716,41,,9,12,M,0,0,0,0,1,0,5,2,4
717,41,,50,55,F,0,0,1,0,0,0,1,2,5
718,41,11, ,,F,0,0,1,0,0,0,1,1,5
719,41,10, ,,M,0,0,0,0,1,0,1,1,4
720,41,11, ,,F,0,0,1,0,0,0,1,1,5
721,41,11, ,,F,0,0,1,0,0,0,1,1,5
722,41,10, ,,M,0,0,0,0,1,0,1,1,4
723,41,,45,50,M,0,0,0,0,1,0,1,1,4
724,41,10, ,,M,0,0,1,0,0,0,1,1,5
725,41,,30,35,F,0,0,1,0,0,0,1,2,5
726,41,11, ,,M,0,0,1,0,0,0,1,1,5
727,41,,50,55,M,0,0,0,0,1,0,5,1,4
728,42,16, ,,M,0,0,1,1,0,0,1,1,5
729,42,50, ,,M,0,0,1,0,0,0,2,2,5
730,42,16, ,,M,0,0,1,0,0,0,1,2,5
731,42,16, ,,M,0,0,1,0,0,0,1,2,
732,42,16, ,,F,0,0,1,0,0,0,1,2,5
733,42,,40,50,M,0,0,1,0,0,0,1,2,5
734,42,,30,40,M,0,0,1,0,0,0,2,2,3
735,42,19, ,,M,0,0,1,0,0,1,2,1,4
736,42,17, ,,M,0,0,1,0,0,0,2,1,
737,42,44, ,,F,0,0,1,0,0,0,2,2,5
738,42,17, ,,F,0,0,1,0,0,0,1,2,5
739,42,17, ,,M,0,0,1,0,0,0,1,1,5
740,42,16, ,,F,0,0,1,0,0,0,1,1,5
741,42,16, ,,M,0,0,1,1,0,0,2,1,3
742,42,,9,10,F,1,0,0,0,0,0,1,1,5
743,42,16, ,,F,0,0,1,0,0,0,1,2,5
744,42,16, ,,F,0,0,1,0,0,0,1,1,4
745,42,16, ,,F,0,0,1,0,0,0,1,2,5
746,42,16, ,,M,0,0,1,0,0,0,1,2,5
747,42,20, ,,M,0,0,0,0,0,1,2,1,4
748,42,16, ,,F,0,0,0,1,1,1,1,1,4
749,42,16, ,,F,0,0,1,0,0,0,1,2,5
750,42,47, ,,M,1,0,0,0,0,0,1,1,4
751,42,15, ,,M,0,0,1,0,0,0,1,2,5
752,42,,40,45,F,0,0,1,0,0,0,2,2,4
753,42,19, ,,F,0,0,0,1,0,0,1,1,3
754,42,18, ,,F,0,0,1,0,0,0,1,2,5
755,42,16, ,,F,0,0,1,0,0,0,1,1,5
756,42,16, ,,F,0,0,1,0,0,0,1,1,
757,42,16, ,,F,0,0,1,0,0,0,1,2,
758,42,,42,43,F,1,0,0,0,0,0,1,1,5
759,43,,50,60,M,0,0,0,0,1,0,4,1,1
760,43,47, ,,M,1,0,0,0,0,0,1,1,5
761,43,,10,11,M,0,0,0,0,1,0,5,2,1
762,43,,80,82,F,0,0,0,0,1,0,4,1,4
763,43,,79,80,M,0,0,0,0,1,0,4,1,4
764,43,46, ,,F,1,0,0,0,0,0,2,1,2
765,43,,25,30,F,0,0,0,0,1,0,5,2,1
766,43,,25,30,M,0,0,0,0,1,0,5,2,1
767,43,43, ,,F,1,0,0,0,0,0,1,1,5
768,44,17, ,,F,0,0,1,0,0,0,1,2,5
769,44,,16,18,F,0,0,1,0,0,0,1,1,5
770,44,17, ,,F,0,0,0,0,0,1,4,2,2
771,44,,16,18,F,0,0,1,0,0,0,1,2,5
772,44,,40,50,F,0,0,1,0,0,0,2,2,4
773,44,16, ,,F,0,0,1,0,0,0,1,2,5
774,44,,16,18,F,0,0,1,0,0,0,1,1,5
775,44,16, ,,F,0,0,1,0,0,0,1,2,5
776,44,17, ,,M,0,0,1,0,0,0,1,1,5
777,44,,16,18,F,0,0,1,0,0,0,1,1,5
778,44,16, ,,F,0,0,1,0,0,0,1,1,5
779,44,15, ,,F,0,0,0,1,0,0,1,1,3
780,44,,55,60,F,0,0,1,0,0,0,1,2,4
781,44,,16,18,F,0,0,1,0,0,0,1,2,5
782,44,17, ,,M,0,0,0,0,0,1,1,2,2
783,44,58, ,,M,1,0,0,1,1,0,1,1,5
784,44,23, ,,M,0,0,0,0,1,0,4,1,3
785,44,19, ,,M,0,0,0,1,0,0,1,2,3
786,44,16, ,,F,0,0,1,0,0,0,1,1,5
787,44,16, ,,M,0,0,1,0,0,0,1,1,5
788,44,11, ,,F,1,0,0,1,1,0,1,1,5
789,44,15, ,,F,0,0,0,1,0,0,2,1,3
790,44,17, ,,F,0,0,1,0,0,0,1,2,5
791,44,15, ,,F,0,0,0,1,0,0,1,1,3
792,44,,16,18,F,0,0,1,0,0,0,1,1,5
793,44,17, ,,F,0,0,0,0,0,1,4,2,2
794,44,17, ,,F,0,0,0,0,1,0,2,1,5
795,44,19, ,,F,0,0,1,0,0,0,1,2,5
796,44,17, ,,F,0,0,0,0,1,0,4,1,3
797,44,,20,25,M,0,0,0,0,1,0,4,1,3
798,44,,17,19,M,0,0,0,0,0,1,1,1,2
799,44,17, ,,M,0,0,0,1,0,0,1,2,3
800,44,,17,19,M,0,0,0,0,0,1,1,2,2
801,44,17, ,,M,0,0,0,1,0,0,2,2,3
802,44,15, ,,F,0,0,0,1,0,0,1,1,3
803,44,,16,18,M,0,0,1,0,0,0,1,1,5
804,44,16, ,,M,0,0,1,0,0,0,1,1,5
805,44,16, ,,M,0,0,1,0,0,0,1,1,5
806,44,,16,18,F,0,0,1,0,0,0,1,1,5
807,44,43, ,,F,1,0,0,1,1,0,1,1,5
808,44,15, ,,F,0,0,0,1,0,0,1,1,3
809,44,,16,18,F,0,0,1,0,0,0,1,1,5
810,44,15, ,,F,0,0,0,1,0,0,1,1,3
811,44,,40,50,F,0,0,1,0,0,0,1,2,4
812,44,,16,18,F,0,0,1,0,0,0,1,2,5
813,45,12, ,,M,0,0,0,0,0,1,2,1,1
814,45,13, ,,M,0,0,0,0,0,1,5,1,3
815,45,11, ,,M,0,0,1,0,0,0,2,2,1
816,45,13, ,,F,0,0,1,0,0,0,1,2,5
817,45,13, ,,M,0,0,0,0,1,0,1,1,3
818,45,80, ,,F,0,0,1,0,0,0,1,2,4
819,45,13, ,,F,0,0,1,0,0,0,1,2,5
820,45,12, ,,F,0,0,1,0,0,0,1,1,5
821,45,13, ,,F,0,0,1,0,0,0,1,2,4
822,45,13, ,,M,0,0,1,0,0,0,1,1,5
823,45,,40,50,F,0,0,1,0,0,0,1,2,4
824,45,12, ,,F,0,0,1,0,0,0,1,2,4
825,45,,40,50,M,0,0,1,0,0,0,2,2,3
826,45,13, ,,F,0,0,1,0,0,0,1,2,5
827,45,13, ,,M,0,0,1,0,0,0,1,1,5
828,45,13, ,,M,0,0,1,0,0,0,1,1,5
829,45,13, ,,F,0,0,1,0,0,0,1,2,4
830,45,13, ,,M,0,0,1,0,0,0,1,1,5
831,45,13, ,,M,0,0,1,0,0,0,1,1,5
832,45,13, ,,F,0,0,1,0,0,0,1,1,5
833,45,13, ,,F,0,0,1,0,0,0,1,2,4
834,45,13, ,,M,0,0,1,0,0,0,1,1,5
835,45,13, ,,F,0,0,1,0,0,0,1,1,5
836,45,13, ,,F,0,0,1,0,0,0,1,1,4
837,45,13, ,,F,0,0,1,0,0,0,1,1,5
838,46,13, ,,M,0,0,1,0,0,0,1,2,4
839,46,,40,50,M,0,0,0,0,1,0,2,1,1
840,46,,65,70,M,0,0,1,0,0,0,2,1,1
841,46,13, ,,,0,0,1,0,0,0,1,,4
842,46,11, ,,F,1,0,1,1,0,0,1,1,3
843,46,,50,55,F,0,0,0,0,0,1,2,1,2
844,46,14, ,,,0,0,1,0,0,0,1,,4
845,46,45, ,,M,1,0,0,0,0,0,1,1,1
846,46,14, ,,M,0,0,1,0,0,0,2,2,2
847,46,14, ,,M,0,0,1,0,0,0,1,1,4
848,46,45, ,,F,1,0,0,1,0,0,1,1,2
849,46,12, ,,,0,0,0,0,1,0,2,,3
850,46,14, ,,M,0,0,1,0,0,0,1,1,3
851,46,14, ,,F,0,0,0,0,1,0,2,1,3
852,46,13, ,,F,0,0,1,0,0,0,1,1,3
853,46,13, ,,F,0,0,1,0,0,0,1,1,4
854,46,13, ,,F,0,0,1,0,0,0,1,2,4
855,46,14, ,,M,0,0,1,0,0,0,1,1,4
856,46,,60,65,F,0,0,1,0,0,0,2,1,2
857,46,13, ,,F,0,0,1,0,0,0,1,1,2
858,46,14, ,,F,0,0,1,0,0,0,1,1,2
859,46,13, ,,F,0,0,1,0,0,0,1,1,4
860,46,,50,55,F,0,0,1,0,0,0,1,2,4
861,46,,60,65,M,0,0,0,0,1,0,2,1,1
862,46,14, ,,,0,0,1,0,0,0,1,,4
863,46,13, ,,,0,0,1,0,0,0,1,,4
864,46,14, ,,M,0,0,1,0,0,0,1,1,4
865,46,45, ,,M,0,0,0,0,1,0,2,2,3
866,46,,50,60,M,0,0,1,0,0,0,2,2,2
867,46,13, ,,F,0,0,0,0,1,0,2,,3
868,47,16, ,,M,0,0,1,0,0,0,2,2,4
869,47,16, ,,F,0,0,1,0,0,0,5,1,1
870,47,48, ,,F,1,0,0,0,0,0,1,1,4
871,47,16, ,,F,0,0,1,0,0,0,1,1,2
872,47,16, ,,M,0,0,1,0,0,0,1,1,5
873,47,15, ,,F,0,0,1,0,0,0,2,2,5
874,47,,15,16,M,1,0,0,0,0,0,1,1,4
875,47,,15,16,F,0,0,1,0,0,0,2,2,3
876,47,,15,16,M,0,0,1,0,0,0,2,2,3
877,47,17, ,,M,0,0,1,0,0,0,2,2,3
878,47,15, ,,M,0,0,1,0,0,0,2,2,3
879,47,16, ,,F,0,0,1,0,1,0,1,1,5
880,47,,35,40,F,0,0,1,0,0,0,2,2,3
881,47,,15,16,F,0,0,1,0,0,0,1,1,4
882,47,15, ,,F,0,0,1,0,0,0,1,1,3
883,47,,45,50,M,0,0,1,0,0,0,2,2,3
884,47,14, ,,F,0,0,1,0,0,0,2,2,2
885,48,,30,40,F,0,0,1,0,0,0,2,2,3
886,48,,40,50,F,0,0,1,0,0,0,1,2,4
887,48,52, ,,F,0,0,0,0,1,0,2,2,3
888,48,15, ,,M,0,0,1,0,0,0,1,2,5
889,48,15, ,,M,0,0,1,0,0,0,1,2,5
890,48,15, ,,M,0,0,1,0,0,0,1,2,5
891,48,,45,55,M,0,0,1,0,0,0,2,2,4
892,48,15, ,,M,0,0,1,0,0,0,1,1,5
893,48,15, ,,M,0,0,1,0,0,0,1,2,5
894,48,15, ,,M,0,0,1,0,0,0,1,1,5
895,48,50, ,,M,1,0,0,0,0,0,1,1,5
896,48,15, ,,M,0,0,1,0,0,0,1,1,5
897,48,15, ,,M,0,0,1,0,0,0,1,2,5
898,48,21, ,,F,0,0,0,0,1,0,2,2,3
899,48,14, ,,M,0,0,0,1,0,0,1,2,3
900,48,16, ,,M,0,0,1,0,0,0,1,2,5
901,48,15, ,,M,0,0,1,0,0,0,1,1,5
902,48,15, ,,M,0,0,1,0,0,0,1,2,5
903,48,14, ,,M,0,0,0,1,0,0,1,1,4
904,48,,14,15,M,0,0,0,1,0,0,2,1,4
905,48,15, ,,M,0,0,1,0,0,0,1,1,5
906,48,15, ,,M,0,0,1,0,0,0,1,1,5
907,48,47, ,,F,1,0,0,0,0,0,1,1,5
908,48,15, ,,M,0,0,0,1,0,0,1,1,4
909,48,15, ,,M,0,0,1,0,0,0,1,2,5
910,48,15, ,,M,0,0,1,0,0,0,1,2,5
911,48,16, ,,M,0,0,1,0,0,0,1,2,5
912,49,15, ,,F,1,0,1,0,1,0,1,1,5
913,49,15, ,,M,1,0,1,1,1,0,1,1,5
914,49,15, ,,M,0,0,1,0,0,0,1,2,5
915,49,15, ,,M,0,0,1,0,1,0,1,1,5
916,49,14, ,,F,1,0,1,0,1,0,1,1,5
917,49,15, ,,M,1,0,1,1,1,0,1,1,5
918,49,15, ,,F,1,0,0,0,1,0,3,1,1
919,49,14, ,,M,1,0,0,0,1,0,1,1,5
920,50,14, ,,M,0,0,0,0,1,0,2,1,4
921,50,12, ,,M,0,0,0,0,1,0,2,1,4
922,50,11, ,,F,0,0,1,0,0,0,1,1,4
923,50,11, ,,M,0,0,1,0,0,0,1,1,4
924,50,12, ,,M,0,0,0,0,1,0,2,1,4
925,50,11, ,,F,0,0,1,0,0,0,1,1,4
926,50,13, ,,M,0,0,0,0,1,0,2,1,4
927,50,13, ,,M,0,0,0,0,1,0,2,1,4
928,50,13, ,,M,0,0,0,0,1,0,2,1,4
929,50,11, ,,M,0,0,1,0,0,0,1,1,4
930,50,13, ,,M,0,0,0,0,1,0,2,1,4
931,50,12, ,,M,0,0,0,0,1,0,2,1,4
932,50,41, ,,F,0,0,1,0,0,0,1,1,5
933,50,14, ,,M,0,0,0,0,1,0,2,1,4
934,50,13, ,,M,0,0,0,0,1,0,2,1,4
935,50,39, ,,F,0,0,1,0,0,0,1,2,4
936,50,11, ,,F,0,0,1,0,0,0,1,1,4
937,50,51, ,,M,0,0,0,1,0,0,2,2,4
938,50,13, ,,M,0,0,0,0,1,0,2,1,4
939,50,11, ,,M,0,0,1,0,0,0,1,1,4
940,50,50, ,,M,0,0,0,0,1,0,2,,3
941,50,36, ,,F,0,0,1,0,0,0,1,2,4
942,50,14, ,,M,0,0,0,0,1,0,2,1,4
943,50,11, ,,M,0,0,1,0,0,0,1,1,4
944,50,14, ,,M,0,0,0,0,1,0,2,1,4
945,50,14, ,,M,0,0,0,0,1,0,2,1,4
946,50,72, ,,F,0,0,0,1,0,0,1,1,5
947,50,11, ,,F,0,0,0,0,1,0,1,1,4
948,50,13, ,,M,0,0,0,0,1,0,2,1,4
949,50,14, ,,M,0,0,0,0,1,0,2,1,4
950,50,11, ,,M,0,0,1,0,0,0,1,1,4
951,50,13, ,,M,0,0,0,0,1,0,2,1,4
952,50,11, ,,F,0,0,1,0,0,0,1,1,4
953,50,45, ,,M,1,0,0,0,0,0,1,1,5
954,50,11, ,,F,0,0,1,0,0,0,1,1,4
955,50,13, ,,M,0,0,0,0,1,0,2,1,4
956,50,11, ,,F,0,0,1,0,0,0,1,1,4
957,50,43, ,,F,0,0,1,0,0,0,1,2,
958,50,12, ,,M,0,0,0,0,1,0,2,1,4
